data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6971442,792,TUR11132,11132,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Mezopotamya Agency,National,On February 29 a demonstration event was organized by Human Rights Association (IHD) in Beyoglu town center Istanbul in protest of the prison policies which allegedly prevent ill prisoners from accessing adequate health service.[size=no report],0,1583167260,TUR
6980660,792,TUR11177,11177,29-Feb-20,2020,1,Strategic developments,Looting/property destruction,YPS: Civil Protection Units,MSAV: Martyr Soro Amed Vengeance Units,2,Civilians (Turkey),,7,27,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,2,ANF News,International,Property destruction: On February 29 Martyr Soro Amed Vengeance Units of YPS carried out an arson attack targeting a civilian building in Cankaya district of Ankara. No casualties occurred in the attack.,0,1583774416,TUR
6971445,792,TUR11131,11131,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,Middle East,Turkey,Ankara,Cankaya,,Cankaya,39.9179,32.8627,1,Mezopotamya Agency,National,On February 29 a demonstration event was organized by Human Rights Association (IHD) in Cankaya town center Ankara in protest of the prison policies which allegedly prevent ill prisoners from accessing adequate health service.[size=no report],0,1583167260,TUR
6980661,792,TUR11178,11178,29-Feb-20,2020,1,Riots,Violent demonstration,Rioters (Turkey),YPS: Civil Protection Units; MSAV: Martyr Soro Amed Vengeance Units,5,Police Forces of Turkey (2016-),,1,15,Middle East,Turkey,Diyarbakir,Sur,,Sur,37.9108,40.2367,1,ANF News,International,On February 29 Martyr Soro Amed Vengeance Units of YPS staged a demonstration in Sur town center Diyarbakir and threw fireworks on a police station demonstrating the solitary confinement conditions in which PKK's founder Abdullah Ocalan is kept in prison by the Turkish state. [size=no report],0,1583774416,TUR
6971446,792,TUR11130,11130,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,Middle East,Turkey,Batman,Batman,,Batman,37.8874,41.1322,1,Mezopotamya Agency,National,On February 29 the relatives of the people who went missing in detention gathered for their weekly protest organized by the Human Rights Association (IHD) in Batman town center to demand justice. [size=no report],0,1583167260,TUR
6971448,792,TUR11133,11133,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,Middle East,Turkey,Izmir,Konak,,Konak,38.4173,27.1302,1,Mezopotamya Agency,National,On February 29 a demonstration event was organized by Human Rights Association (IHD) in Konak town center Izmir in protest of the prison policies which allegedly prevent ill prisoners from accessing adequate health service.[size=no report],0,1583167260,TUR
6971450,792,TUR11129,11129,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),IHD: Human Rights Association,6,,,0,60,Middle East,Turkey,Diyarbakir,Diyarbakir,,Diyarbakir,37.9136,40.2172,1,Mezopotamya Agency,National,On February 29 the relatives of the people who went missing in detention gathered for their weekly protest organized by the Human Rights Association (IHD) in Diyarbakir town center to demand justice. [size=no report],0,1583167260,TUR
6971206,792,TUR11139,11139,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),Ozgur-Der: Free Thought and Education Rights Association,6,,,0,60,Middle East,Turkey,Istanbul,Beyoglu,,Beyoglu,41.0369,28.9775,1,Anadolu Agency,National,On February 29 Ozgur-Der and several other NGOs held a demonstration outside the consulate general of Russia in Beyoglu town Istanbul to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib Syria. [size=no report],0,1583167260,TUR
6971208,792,TUR11135,11135,29-Feb-20,2020,1,Strategic developments,Change to group/activity,Government of Turkey (2016-),,1,,,0,10,Middle East,Turkey,Gaziantep,Gaziantep,,Gaziantep,37.0594,37.3825,3,Anadolu Agency,National,Security measures: On February 29 Gaziantep Governor's Office announced a ban on all forms of marches protests press conferences sit-ins and other political actions across the province until a further notice.,0,1583167260,TUR
6971210,792,TUR11141,11141,29-Feb-20,2020,1,Protests,Peaceful protest,Protesters (Turkey),,6,,,0,60,Middle East,Turkey,Malatya,Malatya,,Malatya,38.3502,38.3167,1,Anadolu Agency,National,On February 29 Several NGOs held a demonstration in Malatya city center to protest the Syrian regime airstrike that killed 33 Turkish soldiers in Idlib Syria. [size=no report],0,1583167260,TUR
